LookupString,Latitude,Longitude,GeoName
"Zacatecas, Real De Pinos, Mexico",22.7563998,-102.5063567,"Real de Pinos, Guadalupe, Zacatecas, 98615, México"
"Oaxaca, Santo Domingo Albarradas, Mexico",17.066667,-96.2,"Santo Domingo Albarradas, Oaxaca, México"
"Tlacotepec, Mexico",18.8138899,-98.7510255,"Tlacotepec, Zacualpan, Morelos, México"
"San Jose, Alajuelita, Costa Rica",9.9027007,-84.1009748,"Alajuelita, Cantón Alajuelita, Provincia San José, 11001, Costa Rica"
"El Peten, Planch De Piedra, Guatemala",0,0,
"Barro () Santiago, El Salvador",13.8594646,-89.8025738,"Barrio Santiago, Apaneca, Municipio de Apaneca, Departamento de Ahuachapán, República de El Salvador"
"Gulf Of California, Sonora, Tiburon Island, East Central Coast, Mexico",0,0,
"Sonora, Mouth Of The Colorado River, Boca De Colorado, Mexico",0,0,
"Veracruz, Cuatatolapan, Mexico",0,0,
"Morelos, Cuernavaca, Gualupita, Pyramid I, Mexico",0,0,
"Santa Maria Tianguistenco, Mexico",19.157222,-98.444167,"Santa María Tianguistenco, San Miguel Tianguizolco, Huejotzingo, Puebla, 74160, México"
"Santiago Ahuitzotla, Between El Corral And Coyotlatelco, Mexico",0,0,
"Veracruz, Topila, La Puerta, Mexico",0,0,
"Veracruz, La Herradura, Mexico",19.493333,-96.975,"La Herradura, Coatepec, Veracruz de Ignacio de la Llave, 91539, México"
"Vega De Otates, Mexico",22.085,-98.098889,"Vega de Otates, Pánuco, Veracruz de Ignacio de la Llave, México"
"Sinaloa, Haciendita, Mexico",19.5501497,-96.9251895,"Sinaloa, Progreso Macuiltépetl, Colonia Insurgentes, Xalapa, Veracruz de Ignacio de la Llave, 91130, México"
"Sinaloa, Bamoa, Mexico",25.7053028,-108.3452203,"Bamoa, Guasave, Sinaloa, México"
"Sonora, Ures, Mexico",29.4280461,-110.3906196,"Sonora, El Huahui, Ures, Sonora, 84900, México"
"Chihuahua, Guachochic, Mexico",31.5930256,-106.3179371,"Calle Vistas De Guachochic, Loma Blanca, Juárez, Chihuahua, 32599, México"
"Los Altos, Guatemala",14.56792205,-90.47004659043259,"Los Altos, La Nueva Concepcion, Santa Catarina Pinula, Guatemala"
"Baja Verapaz, Cubulco, Guatemala",0,0,
"Cerro De Colotlan, Mexico",0,0,
"Oaxaca, Garrapateras, On The Coast To The Astata, Mexico",0,0,
"Sololá, Santiago Atitlán, Guatemala",14.6439497,-91.227434,"Universidad Panamericana de Guatemala, Carretera San Lucas Tolimán - Santiago Atitlán, KM. 15, Santiago Atitlán, Sololá, Guatemala"
"Buenos Aires, Puntarenas, Ujarras, Costa Rica",0,0,
"Hidalgo, Ixmiquilpan - Zimapan, Mexico",20.7439,-99.392894,"Ixmiquilpan, Benito Juárez (Detzani), Zimapán, Hidalgo, México"
"Oaxaca, Pinotepa, Mexico",16.3406076,-98.0536701,"Santiago Pinotepa Nacional, Oaxaca, México"
"Oaxaca, Jalieza, Mexico",16.866111,-96.628611,"Santo Domingo Jalieza, Santo Tomás Jalieza, Oaxaca, México"
"Oaxaca, Mare Muerto, Mexico",0,0,
"Pomona, Belize",16.9976748,-88.3479817,"Pomona, Stann Creek District, Stann Creek, Belize"
"El Arbolillo, Zacatenco, Mexico",19.536255,-99.1420066,"Cerrada Zacatenco, El Arbolillo, Gustavo A. Madero, Ciudad de México, 07240, México"
"Yucatan, Acanceh, Mexico",20.8132499,-89.4529359,"Acanceh, Yucatán, México"
"Tamaulipas, Vacinity Of Rio Panuco, Mexico",0,0,
"Guerrero, Huitziltepec, Mexico",17.7558699,-99.4807342,"Huitziltepec, Eduardo Neri, Guerrero, México"
"State Line Of Guerrero And Morelos, Mexico",0,0,
"Sonora, Nacori, Mexico",29.1053333,-111.8218333,"El Nacori, Hermosillo, Sonora, México"
"Jalisco, Teocuitatlan, Guadalajara, Mexico",0,0,
"Chalco, Santa Catarina, Mexico",18.9967262,-98.1697518,"Chalco, Lomas de San Miguel, Lomas de Santa Catarina, Puebla, Municipio de Puebla, Puebla, 72595, México"
"Yucatan, Ticul, Mexico",20.3966705,-89.5350323,"Ticul, Yucatán, México"
"Cookra Point, Nicaragua",0,0,
"San Jacinto, El Salvador",10.2183156,-67.5282788,"C. Salvador Allende, Parcelamiento San Luis, Santa Rita, Aragua, Central, 2115, Venezuela"
"Sonora, Coast Of Sonora, St. Peter'S Harbor, Mexico",0,0,
"San Juan Teotihuacán, Moon, Mexico",0,0,
"Sonora County, Magdalena, Alamo, Mexico",30.5196667,-110.8385,"El alamo, Magdalena, Sonora, México"
"San Andres Atoyac, Tlalmanalco, House Las Palomas, Mexico",0,0,
"Santiago Ahuitzotla, Adjacent To El Corral, Mexico",0,0,
"Veracruz, Mata De Palacho, Topila, Mexico",0,0,
"Sonora, Rancho El Alama, Mexico",0,0,
"Veracruz, Tres Zapotes, Mexico",18.466667,-95.436389,"Tres Zapotes, Santiago Tuxtla, Veracruz de Ignacio de la Llave, México"
"Veracruz, San Cristobal, Herradura, Mexico",0,0,
"Veracruz, Chila, Mexico",20.783611,-98.181944,"Chila, Tenantitla, Benito Juárez, Veracruz de Ignacio de la Llave, México"
"Iguala, Mexico",18.3466358,-99.5376944,"Iguala, Iguala de la Independencia, Guerrero, México"
"Parita, Panama",8.035744000000001,-80.57281803208829,"Distrito Parita, Herrera, Panama"
"Taeakata, Mexico",0,0,
"Chimaltenango, Patzún, Guatemala",14.650830299999999,-91.03096279651012,"Patzún, Chimaltenango, 502, Guatemala"
"Chimaltenango, Zumpango, Guatemala",0,0,
"Alta Verapaz, Tactic, Guatemala",0,0,
"Sonora, West Of Torres, Mexico",0,0,
"Nahuizalco, El Salvador",13.7792182,-89.7372948,"Nahuizalco, Departamento de Sonsonate, República de El Salvador"
"Bocay, Nicaragua",13.5425209,-85.5401699,"Bocay, San José de Bocay (Municipio), Jinotega, 66600, Nicaragua"
"Alta Verapaz, San Pedro Carchá, Guatemala",0,0,
"Oaxaca, Huamelula, Mexico",16.0249793,-95.6659466,"México 70, San Pedro Huamelula, Oaxaca, México"
"Quetzaltenango, San Martin Sacatepéquez, Guatemala",0,0,
"Department Guatemala, Chinautla, Guatemala",0,0,
"Oaxaca, Zapotecas, Mexico",17.0542062,-96.7543374,"Zapotecas, Arbolada Ilusión, Oaxaca, Municipio de Oaxaca, Oaxaca, 68154, México"
"Oaxaca, Tlapiltepec, Mexico",17.809444,-97.431944,"San Mateo Tlapiltepec, Oaxaca, México"
"Oaxaca, Tillo, Mexico",17.4594897,-97.319786,"Santiago Tillo, Oaxaca, México"
"Xacatlancillo, Mexico",0,0,
"Nayarít, Tepic, Rancho Trajitezio, Mexico",0,0,
"Michoacán, Peribán, Mexico",20.3389367,-102.034056,"Peribán, El Fuerte, La Piedad de Cabadas, La Piedad, Michoacán de Ocampo, 59380, México"
"Texcoco, Papalotl, Mexico",0,0,
"Jalisco, Atoyac, Rancho Tehuantepsec, Mexico",0,0,
"Oaxaca, Zegache, Mexico",16.8689453,-96.7642522,"Carretera Oaxaca - Puerto Escondido, Colonia el Pajarito, Zimatlán de Álvarez, Oaxaca, 71200, México"
"Jalisco, Antiquisa, Mexico",0,0,
"Jalisco, Bought Of Dealer In Teuchitlán, Mexico",0,0,
"Oaxaca, Jalpa, Mexico",0,0,
"Jalisco, Canton Of Autlan, Rio Cuismala, Mexico",0,0,
"Oaxaca, Matatlán, Mexico",16.864722,-96.383611,"Santiago Matatlán, Oaxaca, México"
"Jalisco, San Martin De Tonala, Guadalajara, Mexico",0,0,
"Jalisco, Environs De Guadalajara, San Martin Tlaxicoltzingo De Tonala, Mexico",0,0,
"Northern Honduras, Puerto Cortez, La Champa, Honduras",0,0,
"Guanajuato, La Luz, Mexico",16.8663158,-99.8945661,"Guanajuato, Progreso, Carabalí, Acapulco, Acapulco de Juárez, Guerrero, 39300, México"
"Cookra Point, Bluefields, Nicaragua",0,0,
"Wanko River, Nicaragua",0,0,
"Finca Arevalo, Guatemala",0,0,
"Bonacca Island, Stanley'S Hill, Honduras",0,0,
"San Juan Teotihuacán, Station, Mexico",19.6875296,-98.8757397,"Teotihuacán, Estado de México, 55845, México"
"Oaxaca, Taviche, Mexico",16.712778,-96.594167,"San Jerónimo Taviche, Oaxaca, México"
"Michoacan, Uruapan, Hacienda Of El Sabino, Mexico",0,0,
"El Prisco Brickyard, Mexico",0,0,
"Veracruz, Panuco, El Tigre, Topila And Mexico City Short Line, Mexico",0,0,
"Sinaloa, Mochicahue, Mexico",0,0,
"Sonora, Guaymas, Mexico",28.0661064,-110.5344127,"Sonora, Guaymas, Sonora, 85400, México"
"Sinaloa, Mazatlán, Mexico",23.2555908,-106.3965162,"Sinaloa, La Campiña, Villa Galaxia, Mazatlán, Sinaloa, 82000, México"
"Chihuahua, Canyon Del Cobre, Mexico",0,0,
"Veracruz, San Cristobal, Mexico",22.0314027,-98.184241,"Veracruz, San Cristóbal, Pánuco, Veracruz de Ignacio de la Llave, 93990, México"
"Uloa Valley, United Fruit Co., Honduras",0,0,
"Oaxaca, Between Quiengola And The River, Tehuantepec, San Pablo, Mexico",0,0,
"Tehuiztla, Mexico",0,0,
"West Mexico, Nayarít, Mexico",21.6822857,-104.3172559,"Mexico, Huajimic, La Yesca, Nayarit, México"
"Baracoa, Jauco, Cuba",20.1107263,-74.339186,"Jauco, Maisí, Guantánamo, Cuba"
"Ranch Ocota, Mexico",0,0,
"Chiapas, Bachajon, Mexico",17.037225,-92.1883227,"Bachajón, Chilón, Chiapas, México"
"Quiché, Sacahaja, Guatemala",0,0,
"Quetzaltenango, Zunil, Guatemala",14.784802,-91.484805,"Zunil, Quetzaltenango, Guatemala"
"Hidalgo, Mexico",20.5,-99.0,"Hidalgo, México"
"Buenos Aires, Puntarenas, Salitre, Costa Rica",0,0,
"Puebla, Panhuatlan, Atla, Mexico",0,0,
"Puebla, Cuetzalan, Mexico",20.018611,-97.521111,"Cuetzalan, Cuetzalan del Progreso, Puebla, México"
"Coahuila, Saltillo, Mexico",25.4399611,-100.996017,"Coahuila, Saltillo, Coahuila de Zaragoza, 25265, México"
"Veraguas Province, Quebrada Querque, Panama",0,0,
"Oaxaca, San Augustin Loxicha, Mexico",0,0,
"Oaxaca, Astata, Mexico",15.986667,-95.673889,"Santiago Astata, Oaxaca, México"
"Sacatepéquez, San Antonio Aguas Calientes, Guatemala",0,0,
"Oaxaca, Santa Teresa, Mexico",18.6353372,-95.5028368,"Oaxaca, Santa Teresa, Lerdo de Tejada, Veracruz de Ignacio de la Llave, México"
"Oaxaca, Cerro Bomba, Mexico",0,0,
"Ometepe Island, Nicaragua",11.4817664,-85.5644065,"Ometepe Island, Altagracia (Municipio), Rivas, 48800, Nicaragua"
"Oaxaca, Achiutla, Mexico",17.0653132,-96.7593077,"Achiutla, Arbolada Ilusión, Oaxaca, Municipio de Oaxaca, Oaxaca, 68154, México"
"Texcoco, Cave At Coatlinchan, Mexico",0,0,
"Guerrero, Texca, Mexico",17.011389,-99.823889,"Texca, Acapulco de Juárez, Guerrero, México"
"Nayarít, Rancho Mezpa, Mexico",0,0,
"Nayarít, Terrero, Mexico",0,0,
"Nayarít, Rancho Mexpan, Mexico",0,0,
"San Juan Tornaguac, Mexico",0,0,
"Guerrero, Ahuehuepan, Mexico",18.005278,-99.498889,"Ahuehuepan, Tepecoacuilco de Trujano, Guerrero, México"
"Jalisco, Guadalajara, Tala, Mexico",20.6552187,-103.7020971,"Tala, Region Valles, Jalisco, 45300, México"
"Jalisco, San Juan Cosala, Mexico",20.2871633,-103.3407664,"San Juan Cosalá, Jocotepec, Jalisco, 45820, México"
"Jalisco, Mexiquitre, Mexico",0,0,
"Jalisco, Huejucan, Mexico",0,0,
"Jalisco, Nostic, Boscas, Mexico",0,0,
"Oaxaca, Zimatlán, Mexico",16.933056,-97.830833,"Zimatlán, Putla Villa de Guerrero, Oaxaca, México"
"Tlaplan, San Fernando, Pyramid, Mexico",0,0,
"Highlands Of Costa Rica, Costa Rica",0,0,
"Coatepeque, El Salvador",13.8633342,-89.5473178931519,"Coatepeque, SAN 34, Santa Ana, Municipio de Santa Ana, Departamento de Santa Ana, República de El Salvador"
"Oaxaca, San Dionisio, Mexico",0,0,
"Sinaloa, Mexico",25.0000001,-107.5000001,"Sinaloa, México"
"Puebla, San Cristobal, Mexico",16.914420149999998,-92.50310661542287,"Puebla, Chenalhó, Chiapas, México"
"Toledo District, Wild Cane Cay, Belize",0,0,
"Toledo District, Frenchman'S Cay, Belize",0,0,
"Valle Del Brayo, Mexico",0,0,
"North Coast Honduras, The Sico River, Honduras",0,0,
"Tlaltelolco, Mexico",19.5474885,-99.0307652,"Tlaltelolco, Río de Luz, Depósito de Evaporación Solar ""El Caracol"", Ecatepec, Ecatepec de Morelos, Estado de México, 55120, México"
"Mixcoac, San Pedro De Los Pinos, Mexico",19.3862956,-99.18984978853291,"Zona arqueológica de Mixcoac, Calle 22, Nonoalco, Benito Juárez, Ciudad de México, 03700, México"
"Kaminaljuyu, Guatemala",14.6315305,-90.5485243551789,"Kaminaljuyu, 11 Calle, Colonia Kaminal Juyu 1, Zona 7, Ciudad de Guatemala, Guatemala, 01007, Guatemala"
"Veracruz, Mata De Palacho, Mexico",0,0,
"Sinaloa, Mouth Of Sinaloa River, Mexico",0,0,
"Sonora, Batuc, Mexico",29.2136269,-109.7530508,"San Jose de Batuc (Batuquito), San Pedro de la Cueva, Sonora, México"
"Sonora, Alamos, Mexico",27.0253844,-108.9367016,"Álamos, Sonora, 85760, México"
"Sonora, Río Mayo, Mexico",32.4668251,-114.820387,"Río Mayo, Enriqueta Guevara, San Luis Río Colorado, Sonora, 83400, México"
"Sonora, Agiabampo, Mexico",27.3901667,-109.0678333,"Agiabampo, Quiriego, Sonora, México"
"Sinaloa, Mouth Of Rio Sinaloa, Mexico",0,0,
"Sinaloa, Mouth Of Rio Fuerte, Mexico",0,0,
"Sinaloa, Guamuchil, Mexico",25.4451062,-108.0677366,"Sinaloa, Juárez, Las Glorias, Guamúchil, Salvador Alvarado, Sinaloa, 81470, México"
"Sonora, Cumpas, Mexico",29.9940228,-109.7796367,"Cumpas, Sonora, México"
"Sonora, Piedra, Mexico",30.1565075,-109.3211776,"Sonora, Agua Caliente, Villa Hidalgo, Sonora, México"
"North Mexico, Mexico",43.459514,-76.228818,"Mexico, Town of Mexico, Oswego County, New York, 13114, United States of America"
"Oaxaca, Quiengola, Base Of Quiengola, Salazar, Mexico",0,0,
"Chiapas, Southwest Of Tonala, Paredon, Mexico",16.052511,-93.8682794,"El Paredón, Tonalá, Chiapas, 30503, México"
"Oaxaca, Mixteca, Paraje Satandu, Ixtapa San Felipe, Mexico",0,0,
"Chiapas, Yaxchilán, Mexico",16.7656216,-93.1597958,"Yaxchilán, Malibu, Tuxtla Gutiérrez, Chiapas, 29057, México"
"Santa Catarina, Mexico",21.14133975,-100.07092969188477,"Santa Catarina, Guanajuato, México"
"Chihuahua, Baborigame, Mexico",26.4282858,-107.2657023,"Baborigame, Guadalupe y Calvo, Chihuahua, México"
"Chihuahua, Nararachic, Mexico",0,0,
"Chihuahua, Tecorichic, Mexico",0,0,
"Department Guatemala, Mexico, Guatemala",-12.2152422,-76.9184254,"Guatemala, Ciudad de Gosen, Villa María del Triunfo, Lima, 15822, Peru"
"Sololá, Sololá, Guatemala",14.8181883,-91.16233019125742,"Sololá, 07014, Guatemala"
"Baja Verapaz, Rabinal, Guatemala",0,0,
"Durango, Santa Maria De Ocotan, Mexico",22.9141686,-104.5996615,"Santa María de Ocotán, Mezquital, Durango, México"
"Huehuetenango, Jacaltenango, Guatemala",15.6658989,-91.7160706,"Compartamos Banco, 1a Calle, Jacaltenango, Concepción Huista, Huehuetenango, Guatemala"
"Yucatan, Santa Cruz Del Bravo, Mexico",25.9911927,-98.090817,"Yucatan, Río Bravo, Tamaulipas, 88900, México"
"Yucatan, Peto, Mexico",20.1256139,-88.9234278,"Peto, Yucatán, 97930, México"
"Juarez, Mexico",19.29348285,-100.46459243844754,"Juárez, Michoacán de Ocampo, México"
"Sololá, Guatemala",14.771302,-91.174569,"Sololá, Guatemala"
"Intibuca, Honduras",14.45596625,-88.1845960990481,"Intibucá, Honduras"
"Michoacán, Santa Clara Del Cobre, Mexico",19.4062487,-101.6391737,"Santa Clara del Cobre, Salvador Escalante, Michoacán de Ocampo, México"
"Guanacaste, Nicoya, Guaitil, Costa Rica",0,0,
"Hidalgo, Pahuatlan, Mexico",21.068611,-98.475,"Pahuatlán, Huejutla de Reyes, Hidalgo, México"
"Oaxaca, Ixtlan De Juarez, San Francisco Cajonas, Mexico",0,0,
"West Highlands, Guatemala",32.92263855,-96.73106040102583,"Wichita Hall, Richland College Drive, Lake Highlands, Dallas, Dallas County, Texas, 75243, United States of America"
"Guerrero, Costa Chica, Tlacuachistlahuaca, Mexico",0,0,
"Sacatepéquez, Santa María De Jesus, Guatemala",0,0,
"Colima, Manzanillo, Mexico",19.0506256,-104.3159957,"Manzanillo, Colima, 28200, México"
"Puebla, Acatzingo, Mexico",19.0518375,-98.2251899,"Acatzingo, El Vergel, Puebla, Municipio de Puebla, Puebla, 72160, México"
"Tlanhualpa, Mexico",0,0,
"Oaxaca, Juchitan, Laguna Zope, Mexico",0,0,
"Jonuta, Mexico",18.1345697,-92.21693261024582,"Jonuta, Tabasco, México"
"Oaxaca, Copala, Mexico",17.1857052,-97.9625255,"Calle Oaxaca, San Juan Copala, Santiago Juxtlahuaca, Oaxaca, México"
"Oaxaca, Teposcolula, Mexico",17.510556,-97.488333,"San Pedro y San Pablo Teposcolula, Oaxaca, México"
"Santiago Tlatelolco, Mexico",22.139918,-103.2504897,"Santiago Tlatelolco, Colotlán, Jalisco, México"
"Michoacán, Cheranistico, Mexico",0,0,
"Michoacán, Pueblo Cherán, Mexico",19.6843528,-101.9532968,"Cherán, Michoacán de Ocampo, 60270, México"
"Michoacan, Tzintzuntzan, Mexico",19.6258467,-101.5767139,"Tzintzuntzan, Michoacán de Ocampo, 58440, México"
"Sonora, Cuchuta, Mexico",30.7643674,-109.5918889,"Cuchuta, Esqueda, Fronteras, Sonora, México"
"Guerrero, Coacoyula, Guayaho, Mexico",0,0,
"Jalisco, Pueblo Amititlán Tequila, Mexico",0,0,
"Oaxaca, Hacienda Nazareno, Mexico",0,0,
"Isthmus Of Tehuantepec, Minatitlán, Mexico",0,0,
"Jalisco, Omeca, Mexico",0,0,
"Jalisco, Ocatlan, Bella Vista, Mexico",0,0,
"Oaxaca, San Miguel Albarradas, Mexico",17.038333,-96.270833,"San Miguel Albarradas, San Pablo Villa de Mitla, Oaxaca, México"
"Jalisco, Teocuitatlan, Mexico",20.0916986,-103.3774447,"Teocuitatlan de Corona, Teocuitatlán de Corona, Jalisco, 49250, México"
"Jalisco, Ahualco, Mexico",0,0,
"Jalisco, Totoate, South Totoate, Banco De L'Eseudida, Mexico",0,0,
"Jalisco, Totoate, South Totoate, Banco De Las Casas, Mexico",0,0,
"Oaxaca, Miahuatlan, Mexico",16.3284706,-96.594956,"Miahuatlán, Miahuatlán de Porfirio Díaz, Oaxaca, México"
"Oaxaca, Nochixtlan, Mexico",17.4592362,-97.2254914,"Nochixtlan, Asunción Nochixtlán, Oaxaca, 69600, México"
"Jalisco, Taul, Mexico",0,0,
"Zacatecas, La Quemada Ruin, Mexico",0,0,
"Highlands Of Costa Rica, Various Locales, Cartago And San Jose, Costa Rica",0,0,
"Tonacatepeque, Mexico",13.7799478,-89.1181085,"Tonacatepeque, Municipio de Tonacatepeque, Departamento de San Salvador, República de El Salvador"
"Finca Miraflores, Guatemala",-0.20430900000000002,-78.50422669852969,"La Finca, 18 de Septiembre, Miraflores Bajo, Toctiuco alto, San Juan, Quito, Pichincha, 170401, Ecuador"
"Xochimilco, Ixtayopan, Mexico",19.2544123,-99.0287136,"Cerrada Ixtayopan, San Juan Tlaxialtemalco, Xochimilco, Ciudad de México, 16629, México"
"Utila Island, Byron'S Cave, Honduras",0,0,
"Bonacca Island, Mangrove Bight, Honduras",0,0,
"Puerto Castilla, Honduras",16.0089831,-85.9504249,"Puerto Castilla, Trujillo, Colón, Honduras"
"Atzcapotzalco, Cahualtongo San Bartolito, Mexico",0,0,
"Tlalteloco, Consolidated Rolling Mills, Mexico",0,0,
"Quirigua, Guatemala",15.2711306,-89.0403247255527,"Quiriguá, Carretera Ciudad de Guatemala - Puerto Barrios, Los Amates, Izabal, Guatemala"
"Veracruz, Cerro Cebadilla, On Nahuatlan, Mexico",0,0,
"Veracruz, Panuco, Las Piedras, Mexico",0,0,
"Veracruz, Topila, Cerro La Puerta (Cavvola Puerta, Cerrols Puerta, Carro La Puerta), Mexico",0,0,
"Sinaloa, Island Of Macapule, Mexico",0,0,
"Sinaloa, Amole, Mexico",25.3871345,-108.4394426,"El Amole, Guasave, Sinaloa, México"
"Sonora, Mouth Of Sonora River, Mexico",0,0,
"Sonora, Pueblo De Alamos, Mexico",29.2063765,-110.1405005,"Pueblo de Álamos, Ures, Sonora, México"
"Sonora, Batacosa, Mexico",27.5300174,-109.4022674,"Batacosa, Quiriego, Sonora, México"
"Sonora, Empalme, Mexico",27.9625108,-110.8068744,"Empalme, Sonora, 85330, México"
"Sinaloa, Mouth Of Sinaloa River, Rosales, Mexico",0,0,
"Sinaloa, Estero De Yavaros, Mexico",0,0,
"Veracruz, Orizaba, Mexico",18.8377003,-97.1134081,"Veracruz, Marco Antonio Muñoz, Orizaba, Veracruz de Ignacio de la Llave, 94300, México"
"Sonora, Chinobampo, Mexico",26.9753275,-109.297564,"Chinobampo, Navojoa, Sonora, México"
"Santa Ana, El Salvador",13.9947208,-89.5566796,"Santa Ana, Municipio de Santa Ana, Departamento de Santa Ana, 0210, República de El Salvador"
"Veracruz, Chila, El Caracol, Mexico",0,0,
"Oaxaca, Astata, Huamalula), Mexico",0,0,
"Tlatilco, Brickyard, Mexico",0,0,
"Esquintla, Tiquisate, Guatemala",0,0,
"Tepexpan, Mexico",19.614402,-98.9360188,"Tepexpan, Acolman, Estado de México, 55886, México"
"Palmillas, Mexico",23.26342555,-99.58618907275881,"Palmillas, Tamaulipas, México"
"Puebla Region, Mexico",20.7707642,-104.0767216,"Puebla, Etzatlán, Region Valles, Jalisco, 46500, México"
"Chihuahua, Cavorachic, Mexico",0,0,
"Chihuahua, Barranca De Cobre, Mexico",31.6173899,-106.5397632,"Calle Barranca Del Cobre, Tesoro Escondido, Ciudad Juárez, Juárez, Chihuahua, México"
"Chihuahua, Yoquibo, Mexico",0,0,
"Chihuahua, Pueblo Churu Urique, Mexico",0,0,
"Rio Yaqui, Mexico",29.2945179,-109.2505917,"Río Yaqui, Sahuaripa, Sonora, México"
"Sierra Santa Rosa, Mexico",30.8907997,-114.9390619,"Sierra Santa Rosa, Ensenada, Baja California, México"
"Nayarít, Mexico",21.8438765,-104.87148535201122,"Nayarit, México"
"Southern Mexico, Mexico",22.15176435,-100.9685789572941,"kansas city southern Mexico, San Luis Potosí, Municipio de San Luis Potosí, San Luis Potosí, México"
"West Of Mexico City, Mexico",19.48279755,-99.14004040900292,"W, Avenida de los 100 Metros, Ampliación Panamericana, Gustavo A. Madero, Ciudad de México, 07770, México"
"Chilpanzinco, Mexico",0,0,
"El Peten, San Benito, Guatemala",16.8404631,-89.9162325,"Instituto Tecnico de Capacitación y Productividad ""INTECAP"", Carretera San Benito - San Francisco, Santa Cruz, San Francisco, Petén, 17006, Guatemala"
"Yucatan, Isla Mujeres, Mexico",0,0,
"Rama Key, Nicaragua",11.881043850000001,-83.80876759079142,"Rama Key, Bluefields, Bluefields (Municipio), Región Autónoma de la Costa Caribe Sur, 81000, Nicaragua"
